"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2072,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117667.884493187,0.0619003949624402,1900923,578.348490695781,0.057950947046921,0.23121387283237,-0.046242774566474,551.604051819675,110160.288113274,60764861.2729048,156165693.471365,117375458.733365
2073,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117568.440273623,0.0618480813129321,1900923,578.837681622864,0.0579264138305546,0.23121387283237,-0.046242774566474,552.070621200997,110113.652358019,60790512.4600024,156231617.022206,117441382.284206
2074,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117474.241163628,0.0617985269069964,1900923,579.301834392868,0.0579030298897641,0.23121387283237,-0.046242774566474,552.513310259094,110069.20128714,60814698.7607322,156293775.815082,117503541.077082
2075,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117386.695786785,0.0617524727654855,1900923,579.733869701963,0.0578815234215857,0.23121387283237,-0.046242774566474,552.925367056785,110028.319147131,60837448.7510685,156352243.290246,117562008.552246
2076,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117307.381117135,0.0617107484717344,1900923,580.125843335016,0.0578627068333507,0.23121387283237,-0.046242774566474,553.29921474149,109992.550261773,60858791.6872531,156407094.63624,117616859.89824
2077,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117237.402642965,0.0616739355791711,1900923,580.472117821042,0.0578471617063521,0.23121387283237,-0.046242774566474,553.62947653452,109963.000172324,60878758.2235691,156458408.634572,117668173.896572
2078,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117177.226169144,0.0616422791292145,1900923,580.770219818707,0.0578351561089488,0.23121387283237,-0.046242774566474,553.913793468709,109940.178456091,60897381.3032404,156506269.949328,117716035.211328
2079,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117126.6475391,0.0616156717232102,1900923,581.021012978982,0.0578266300523477,0.23121387283237,-0.046242774566474,554.15298925741,109923.971078999,60914697.1644724,156550771.712694,117760536.974694
2080,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117084.753738485,0.0615936330606156,1900923,581.228906643134,0.0578211761998071,0.23121387283237,-0.046242774566474,554.351269341718,109913.603725266,60930745.7430237,156592016.559571,117801781.821571
2081,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117050.078350178,0.0615753917176963,1900923,581.401092243662,0.0578181167398467,0.23121387283237,-0.046242774566474,554.515492602337,109907.78792746,60945571.1634284,156630117.890011,117839883.152011
2082,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,117021.298370785,0.0615602517149748,1900923,581.544080842208,0.057816847192147,0.23121387283237,-0.046242774566474,554.651869011355,109905.374615038,60959221.4446238,156665199.112683,117874964.374683
2083,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116997.424649903,0.0615476926997585,1900923,581.66274688215,0.0578169305196791,0.23121387283237,-0.046242774566474,554.765047604363,109905.53301426,60971748.2546388,156697393.014422,117907158.276422
2084,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116977.804031397,0.0615373710725776,1900923,581.760308833753,0.0578180979138478,0.23121387283237,-0.046242774566474,554.858098020631,109907.752140685,60983206.3105036,156726840.217994,117936605.479994
2085,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116962.099821532,0.0615291097122462,1900923,581.838420341627,0.0578202387794468,0.23121387283237,-0.046242774566474,554.932597435656,109911.821761342,60993652.7389065,156753687.53899,117963452.80099
2086,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116950.220183384,0.0615228603070107,1900923,581.897522666392,0.057823364844445,0.23121387283237,-0.046242774566474,554.98896670494,109917.764170197,61003146.3593349,156778086.143491,117987851.405491
2087,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116942.104995297,0.0615185912292594,1900923,581.937903398751,0.0578275042256834,0.23121387283237,-0.046242774566474,555.027480120196,109925.632815199,61011746.9820377,156800189.743837,118009955.005837
2088,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116937.672282072,0.0615162593550985,1900923,581.959962704281,0.0578326742516786,0.23121387283237,-0.046242774566474,555.048519342233,109935.460636524,61019514.6495088,156820152.649238,118029917.911238
2089,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116936.818134986,0.0615158100222818,1900923,581.964213541735,0.0578388809483555,0.23121387283237,-0.046242774566474,555.052573609169,109947.259088991,61026509.1186184,156838128.434849,118047893.696849
2090,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116939.318877039,0.061517125563234,1900923,581.951768263308,0.057846072993362,0.23121387283237,-0.046242774566474,555.040703834947,109960.930612761,61032792.3216525,156854276.266647,118064041.528647
2091,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116941.548717905,0.0615182985938437,1900923,581.940671609904,0.0578525081532137,0.23121387283237,-0.046242774566474,555.030120321584,109973.163356132,61038418.0896989,156868734.490526,118078499.752526
2092,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116943.526350116,0.0615193389475093,1900923,581.930830410027,0.057858248008616,0.23121387283237,-0.046242774566474,555.020734206095,109984.074379282,61043441.7129671,156881645.202325,118091410.464325
2093,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116945.267796617,0.0615202550532646,1900923,581.922164805788,0.0578633506048061,0.23121387283237,-0.046242774566474,555.01246932344,109993.77402174,61047916.1300103,156893144.454126,118102909.716126
2094,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116946.78774164,0.0615210546359007,1900923,581.914601625,0.0578678709055946,0.23121387283237,-0.046242774566474,555.005255885115,110002.366765476,61051891.7146411,156903361.706628,118113126.968628
2095,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116948.099354377,0.0615217446232052,1900923,581.908075254692,0.0578718604868941,0.23121387283237,-0.046242774566474,554.999031312278,110009.950652328,61055416.0467537,156912419.240157,118122184.502157
2096,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116949.214295622,0.0615223311494584,1900923,581.902527604647,0.0578753674704334,0.23121387283237,-0.046242774566474,554.993740200964,110016.617157999,61058533.8407753,156920431.970793,118130197.232793
2097,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116950.143083944,0.0615228197480615,1900923,581.89790628262,0.0578784366788387,0.23121387283237,-0.046242774566474,554.989332581689,110022.451486848,61061286.9196871,156927507.383596,118137272.645596
2098,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116950.896749821,0.0615232162217094,1900923,581.894156361861,0.0578811103931108,0.23121387283237,-0.046242774566474,554.985756067671,110027.534011803,61063714.1518021,156933745.370131,118143510.632132
2099,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116951.486757233,0.0615235266011474,1900923,581.89122076972,0.057883428197934,0.23121387283237,-0.046242774566474,554.982956225455,110031.939980301,61065851.3294894,156939237.916788,118149003.178788
2100,"16",1900923,"Idaho","ID",35.8,0.57,8.65,68053043.4,38790234.738,116951.927921636,0.0615237586801971,1900923,581.889025767912,0.0578854284025053,0.23121387283237,-0.046242774566474,554.980862726621,110035.742215176,61067731.1453423,156944069.04353,118153834.30553
2025,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1367004.89159204,0.107880537891229,12671469,271.596717746641,0.107880537891229,0,0,271.596717746641,1367004.89159204,371274041.7,735122602.566,0
2026,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1339082.75396399,0.105676994037865,12671469,277.259968139343,0.104145741640807,0.166805671392827,-0.0333611342785655,268.010261112176,1319679.53668349,353687657.210938,1407676875.69953,672554273.133532
2027,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1312964.31334281,0.103615793349832,12671469,282.775424988312,0.100951879879247,0.166805671392827,-0.0333611342785655,273.341716064599,1279208.6163816,349661078.406368,1391651092.05734,656528489.491344
2028,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1288520.56527289,0.101686755124674,12671469,288.139787370308,0.0981923388860918,0.166805671392827,-0.0333611342785655,278.52711723285,1244241.17823261,346554908.515532,1379288535.89182,644165933.325819
2029,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1265643.63091701,0.0998813658398256,12671469,293.348010949178,0.0957858566244184,0.166805671392827,-0.0333611342785655,283.561588565552,1213747.51285476,344172172.862584,1369805247.99309,634682645.427085
2030,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1244240.59438991,0.0981922928107161,12671469,298.394091443421,0.0936698648422545,0.166805671392827,-0.0333611342785655,288.439326090847,1186934.78858282,342358670.53261,1362587508.71979,627464906.153786
2031,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1224229.6458061,0.0966130798099336,12671469,303.271565896064,0.0917957852317576,0.166805671392827,-0.0333611342785655,293.154082463335,1163187.44689487,340993148.727336,1357152731.9348,622030129.368797
2032,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1205537.10732364,0.0951379123701948,12671469,307.973964007005,0.0901255563483903,0.166805671392827,-0.0333611342785655,297.699603239466,1142023.19337638,339979851.558416,1353119809.2025,617997206.636497
2033,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1188095.4529838,0.0937614615151407,12671469,312.495128878389,0.0886291508797641,0.166805671392827,-0.0333611342785655,302.069936922479,1123061.53786925,339243127.904228,1350187649.05883,615065046.492829
2034,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1171841.72663542,0.0924787589059658,12671469,316.829511410213,0.0872826666624543,0.166805671392827,-0.0333611342785655,306.259719536644,1105999.60485062,338723128.789191,1348118052.58098,612995450.014981
2035,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1156716.41356282,0.0912851077931709,12671469,320.972398547049,0.0860668902195577,0.166805671392827,-0.0333611342785655,310.264395259408,1090593.93134353,338372466.58188,1346722416.99588,611599814.429882
2036,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1142662.62238598,0.0901760184542124,12671469,324.920089645312,0.0849662079887809,0.166805671392827,-0.0333611342785655,314.080386904851,1076646.67057739,338153602.854766,1345851339.36197,610728736.79597
2037,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1129625.72977628,0.0891471801553772,12671469,328.669958476894,0.0839677949133778,0.166805671392827,-0.0333611342785655,317.705155858815,1063995.31024322,338036795.873873,1345386447.57801,610263845.012013
2038,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1117552.90914054,0.0881944239567279,12671469,332.220549616333,0.0830609782576676,0.166805671392827,-0.0333611342785655,321.137295250483,1052504.61110171,337998484.047865,1345233966.5105,610111363.944502
2039,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1106392.99445725,0.0873137119664066,12671469,335.571576790516,0.0822367677638038,0.166805671392827,-0.0333611342785655,324.376528357138,1042060.65337924,338020017.080728,1345319667.9813,610197065.415298
2040,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1096096.29900593,0.0865011230352162,12671469,338.723926024306,0.081487488464463,0.166805671392827,-0.0333611342785655,327.423711644847,1032566.1839653,338086652.472874,1345584876.84204,610462274.27604
2041,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1086614.35809999,0.0857528324537583,12671469,341.679675896418,0.0808064893150425,0.166805671392827,-0.0333611342785655,330.280854348581,1023936.92435439,338186762.174827,1345983313.45581,610860710.889812
2042,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1077899.01648396,0.085065039932147,12671469,344.442323466508,0.0801878645576143,0.166805671392827,-0.0333611342785655,332.951336862121,1016098.03991801,338311200.773681,1346478579.07925,611355976.513252
2043,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1069902.25440973,0.0844339558743922,12671469,347.01678603793,0.0796262774406292,0.166805671392827,-0.0333611342785655,335.439912442003,1008981.90617433,338452802.262683,1347042153.00548,611919550.439478
2044,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1062576.26259502,0.083855807293931,12671469,349.409312789725,0.0791168388888154,0.166805671392827,-0.0333611342785655,337.752621787565,1002526.57135762,338605977.887734,1347651791.99318,612529189.427183
2045,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1055873.48584042,0.0833268412557711,12671469,351.62739350774,0.0786550120024881,0.166805671392827,-0.0333611342785655,339.896704816906,996674.546284157,338766394.05687,1348290248.34634,613167645.780342
2046,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1049746.72443681,0.0828433328793059,12671469,353.679638199577,0.0782365427503446,0.166805671392827,-0.0333611342785655,341.880484298006,991371.926128166,338930714.224144,1348944242.61209,613821640.046095
2047,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1044149.27548612,0.0824015964909923,12671469,355.575635032786,0.0778574107216951,0.166805671392827,-0.0333611342785655,343.713228526271,986567.766380227,339096392.1425,1349603640.72715,614481038.161151
2048,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1039035.02742339,0.0819979930837844,12671469,357.325818572921,0.0775137892463564,0.166805671392827,-0.0333611342785655,345.405023958312,982213.577507738,339261504.271239,1350260786.99953,615138184.433532
2049,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1034358.70424022,0.0816289495906291,12671469,358.941284274024,0.0772020326413651,0.166805671392827,-0.0333611342785655,346.966595891238,978263.163352047,339424639.674054,1350910065.90273,615787463.336733
2050,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1030076.05282905,0.0812909736691974,12671469,360.433621071294,0.0769186569566065,0.166805671392827,-0.0333611342785655,348.409146640225,974672.377147274,339584771.175681,1351547389.27921,616424786.71321
2051,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1026144.73882468,0.0809807243994114,12671469,361.814496194022,0.0766603840343041,0.166805671392827,-0.0333611342785655,349.743954202562,971399.679818779,339741165.130922,1352169837.22107,617047234.655071
2052,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1022527.21941329,0.0806952389982008,12671469,363.094531520667,0.0764243406503798,0.166805671392827,-0.0333611342785655,350.981286098793,968408.663396728,339893318.148197,1352775406.22982,617652803.663824
2053,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1019191.26749096,0.0804319741847577,12671469,364.282989407868,0.0762080873688555,0.166805671392827,-0.0333611342785655,352.130095682835,965668.416643744,340040911.950653,1353362829.5636,618240226.997599
2054,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1016109.51427097,0.0801887700842714,12671469,365.387821377086,0.0760095747969764,0.166805671392827,-0.0333611342785655,353.198069204373,963152.970743068,340183769.614908,1353931403.06733,618808800.501332
2055,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1013259.14450571,0.079963826175616,12671469,366.415683207198,0.0758271135501434,0.166805671392827,-0.0333611342785655,354.191640397951,960840.918710122,340321821.159412,1354480848.21446,619358245.648461
2056,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1010621.56321841,0.079755674990675,12671469,367.371977021394,0.0756593437374077,0.166805671392827,-0.0333611342785655,355.116031165801,958715.028728906,340455076.021216,1355011202.56444,619888599.99844
2057,"17",12671469,"Illinois","IL",29.3,1.98,11.99,371274041.7,735122602.566,1008181.91784912,0.079563144403314,12671469,368.260960771927,0.0755051946948042,0.166805671392827,-0.0333611342785655,355.975357410061,956761.733914176,340583600.186369,1355522728.74175,620400126.175748
