"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2029,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1502434.17518321,0.115892292904567,12964056,308.044643049712,0.109434764422789,0.252951096121416,-0.0505902192242833,292.460597026961,1418718.41432384,414919234.466294,2323547713.01125,1120224035.09125
2030,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1481862.71916295,0.11430548581115,12964056,312.320968207789,0.107154531253087,0.252951096121416,-0.0505902192242833,296.520581957817,1389157.34381877,411913744.020117,2306716966.51266,1103393288.59266
2031,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1462557.53900848,0.112816354619918,12964056,316.443481268956,0.105175892573028,0.252951096121416,-0.0505902192242833,300.434536179464,1363506.16116672,409644341.107966,2294008310.20461,1090684632.28461
2032,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1444456.70513785,0.111420122308778,12964056,320.408910529327,0.103444805729013,0.252951096121416,-0.0505902192242833,304.199353504235,1341064.25438005,407950879.190049,2284524923.46428,1081201245.54428
2033,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1427505.16645485,0.110112542436939,12964056,324.213747225438,0.101919349016387,0.252951096121416,-0.0505902192242833,307.811702677777,1321288.14813199,406707954.604474,2277564545.78505,1074240867.86505
2034,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1411652.94509874,0.108889759894491,12964056,327.854520338657,0.100566793355928,0.252951096121416,-0.0505902192242833,311.268288281053,1303753.54080667,405817132.987254,2272575944.72862,1069252266.80862
2035,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1396853.82875939,0.107748210032369,12964056,331.328009897105,0.0993614126336273,0.252951096121416,-0.0505902192242833,314.566053241265,1288126.91762145,405201000.550016,2269125603.08009,1065801925.16009
2036,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1383064.42045037,0.106684545365306,12964056,334.631411492237,0.0982828375845586,0.252951096121416,-0.0505902192242833,317.702335025514,1274144.21028512,404798590.766823,2266872108.29421,1063548430.37421
2037,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1370243.53026748,0.105695588654313,12964056,337.762440746321,0.0973148128759907,0.252951096121416,-0.0505902192242833,320.674964823235,1261594.68375386,404561830.833951,2265546252.67013,1062222574.75013
2038,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1358351.62809538,0.104778290690459,12964056,340.719434958782,0.0964442460613426,0.252951096121416,-0.0505902192242833,323.482364050243,1250308.60681702,404452783.925537,2264935589.98301,1061611912.06301
2039,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1347350.52673649,0.103929705852589,12964056,343.501405177033,0.0956604901685416,0.252951096121416,-0.0505902192242833,326.123593785278,1240147.95153242,404441506.779204,2264872437.96354,1061548760.04354
2040,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1337203.19248471,0.103146977495678,12964056,346.108057325247,0.0949547987252591,0.252951096121416,-0.0505902192242833,328.598374829871,1230999.32814299,404504378.644449,2265224520.40892,1061900842.48892
2041,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1327873.18832161,0.10242729500101,12964056,348.539908230985,0.0943198767212908,0.252951096121416,-0.0505902192242833,330.907197865168,1222768.16372791,404622786.69794,2265887605.50846,1062563927.58846
2042,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1319323.61295888,0.101767811937782,12964056,350.798541505696,0.093749490315659,0.252951096121416,-0.0505902192242833,333.051566387364,1215373.64242366,404782095.355117,2266779733.98865,1063456056.06865
2043,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1311516.67804553,0.101165613450415,12964056,352.886705100623,0.0932381912989707,0.252951096121416,-0.0505902192242833,335.034089328247,1208745.13333857,404970824.978038,2267836619.87701,1064512941.95701
2044,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1304413.6904437,0.100617714891366,12964056,354.808296317843,0.0927811253903949,0.252951096121416,-0.0505902192242833,336.858466824528,1202819.7053041,405180001.795071,2269008010.0524,1065684332.1324
2045,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1297975.01581877,0.100121059012609,12964056,356.568341886036,0.0923738814395351,0.252951096121416,-0.0505902192242833,338.529471301582,1197540.17191949,405402641.262312,2270254791.06895,1066931113.14895
2046,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1292160.02925994,0.0996725121566843,12964056,358.172972944436,0.0920123718866182,0.252951096121416,-0.0505902192242833,340.052923722963,1192853.54183094,405633334.472904,2271546673.04826,1068222995.12826
2047,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1286927.21545056,0.099268871983472,12964056,359.629350940383,0.0916927500017325,0.252951096121416,-0.0505902192242833,341.435623236822,1188709.94581646,405867921.197652,2272860358.70685,1069536680.78685
2048,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1282234.18463749,0.0989068687020085,12964056,360.945609425355,0.0914113399257967,0.252951096121416,-0.0505902192242833,342.685291916483,1185061.72983306,406103224.826896,2274178059.03062,1070854381.11062
2049,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1278037.88482353,0.0985831814382417,12964056,362.130735478086,0.0911646080311408,0.252951096121416,-0.0505902192242833,343.810462182398,1181863.08373376,406336893.054818,2275486601.10698,1072162923.18698
2050,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1274294.74773242,0.0982944494942337,12964056,363.194465035325,0.0909491190949663,0.252951096121416,-0.0505902192242833,344.820377428142,1179069.47309781,406567180.727588,2276776212.07449,1073452534.15449
2051,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1270961.20359647,0.0980373120570038,12964056,364.14707065043,0.0907615361750779,0.252951096121416,-0.0505902192242833,345.724790516344,1176637.63761974,406792800.779729,2278039684.36648,1074716006.44648
2052,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1267995.10132056,0.097808517744798,12964056,364.998885814305,0.090598697094958,0.252951096121416,-0.0505902192242833,346.533512164341,1174526.58266607,407012821.821655,2279271802.20127,1075948124.28127
2053,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1265356.13151422,0.0976049572382453,12964056,365.760111065459,0.0904576280311132,0.252951096121416,-0.0505902192242833,347.256226863159,1172697.75542252,407226597.798921,2280468947.67396,1077145269.75396
2054,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1263005.97433917,0.0974236746847722,12964056,366.440704638912,0.0903355397089176,0.252951096121416,-0.0505902192242833,347.902389058528,1171114.99557663,407433704.823378,2281628747.01092,1078305069.09092
2055,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1260908.50823858,0.0972618837992197,12964056,367.05026270822,0.0902298308687398,0.252951096121416,-0.0505902192242833,348.481109451481,1169744.58025287,407633889.101377,2282749778.96771,1079426101.04771
2056,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1259030.86122673,0.0971170489564938,12964056,367.59766059194,0.0901381549120517,0.252951096121416,-0.0505902192242833,349.00081435626,1168556.08801651,407827026.338728,2283831347.49688,1080507669.57688
2057,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1257347.07285291,0.0969871676621042,12964056,368.089932519486,0.0900586767377249,0.252951096121416,-0.0505902192242833,349.468182139073,1167525.72851376,408013093.944302,2284873326.08809,1081549648.16809
2058,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1255838.37091329,0.0968707918967093,12964056,368.5321375102,0.0899900895017402,0.252951096121416,-0.0505902192242833,349.888015882365,1166636.55974557,408192151.145206,2285876046.41315,1082552368.49315
2059,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1254492.5054799,0.0967669767455418,12964056,368.927512263576,0.0899315697037316,0.252951096121416,-0.0505902192242833,350.263388540292,1165877.90580708,408364345.912247,2286840337.10858,1083516659.18858
2060,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1253302.96084016,0.0966752196102949,12964056,369.277671609223,0.0898827095777375,0.252951096121416,-0.0505902192242833,350.59583324788,1165244.48039753,408529859.542463,2287767213.43779,1084443535.51779
2061,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1252273.75362453,0.0965958303191938,12964056,369.58117013987,0.0898438609619995,0.252951096121416,-0.0505902192242833,350.883977721327,1164740.84476758,408688900.626546,2288657843.50866,1085334165.58866
2062,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1251395.29809045,0.0965280694630177,12964056,369.840609043544,0.0898143960375224,0.252951096121416,-0.0505902192242833,351.130291553989,1164358.85983662,408841665.927902,2289513329.19625,1086189651.27625
2063,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1250650.80206919,0.0964706417551103,12964056,370.060770307966,0.0897931660744693,0.252951096121416,-0.0505902192242833,351.339314811779,1164083.63340672,408988346.144723,2290334738.41045,1087011060.49045
2064,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1250016.82383416,0.0964217389861753,12964056,370.248456161101,0.0897785404673783,0.252951096121416,-0.0505902192242833,351.517505596458,1163894.02621736,409129124.874544,2291123099.29745,1087799421.37745
2065,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1249463.80240534,0.0963790809300222,12964056,370.412330720612,0.0897684440100167,0.252951096121416,-0.0505902192242833,351.673089706078,1163763.13517872,409264177.434333,2291879393.63227,1088555715.71227
2066,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248959.37850948,0.0963401715103268,12964056,370.561931127279,0.0897605958090257,0.252951096121416,-0.0505902192242833,351.815121795376,1163661.39066157,409393673.884179,2292604573.7514,1089280895.8314
2067,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248479.24881888,0.0963031360570244,12964056,370.704438730436,0.0897533013937534,0.252951096121416,-0.0505902192242833,351.950419907648,1163566.8254535,409517832.808967,2293299863.73022,1089976185.81022
2068,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248009.42015863,0.0962668951876348,12964056,370.843995024632,0.0897456009458302,0.252951096121416,-0.0505902192242833,352.082916018327,1163466.9964154,409636852.789017,2293966375.61849,1090642697.69849
2069,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1247545.31586551,0.0962310958750498,12964056,370.981954173673,0.0897372059070225,0.252951096121416,-0.0505902192242833,352.213895783773,1163358.16266217,409750910.663096,2294605099.71334,1091281421.79334
2070,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1247090.87152827,0.0961960416962308,12964056,371.117141313714,0.0897284348033002,0.252951096121416,-0.0505902192242833,352.342243776764,1163244.45358233,409860160.836075,2295216900.68202,1091893222.76202
2071,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1246655.3542109,0.0961624474786981,12964056,371.246790571842,0.0897199847282115,0.252951096121416,-0.0505902192242833,352.465334050501,1163134.90633568,409964733.307403,2295802506.52146,1092478828.60146
2072,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1246243.44921337,0.0961306746294041,12964056,371.369494052008,0.0897122170396979,0.252951096121416,-0.0505902192242833,352.581829934706,1163034.2055868,410064728.48245,2296362479.50172,1093038801.58172
2073,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245853.0652961,0.0961005618377534,12964056,371.485861448681,0.0897049995365565,0.252951096121416,-0.0505902192242833,352.69231027927,1162940.63747189,410160220.147609,2296897232.82661,1093573554.90661
2074,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245475.68418013,0.0960714520347742,12964056,371.598422256364,0.0896977326663921,0.252951096121416,-0.0505902192242833,352.799176611016,1162846.42936014,410251262.803316,2297407071.69857,1094083393.77857
2075,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245096.63764632,0.0960422137675367,12964056,371.711548490639,0.089689370244547,0.252951096121416,-0.0505902192242833,352.9065797643,1162738.01845504,410337897.254888,2297892224.62737,1094568546.70737
2076,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1244698.24028912,0.0960114828483554,12964056,371.830524234128,0.0896786458973875,0.252951096121416,-0.0505902192242833,353.019536498843,1162598.9874179,410420155.672292,2298352871.76484,1095029193.84484
2077,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1244270.745772,0.095978507480375,12964056,371.958274171951,0.0896648648754967,0.252951096121416,-0.0505902192242833,353.140823539306,1162420.32947837,410498072.450824,2298789205.72461,1095465527.80461
2078,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1243814.35288072,0.0959433029972039,12964056,372.09475684864,0.0896480501816789,0.252951096121416,-0.0505902192242833,353.270401527461,1162202.3428461,410571688.313396,2299201454.55502,1095877776.63502
2079,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1243338.08445384,0.0959065653877027,12964056,372.237290071671,0.0896288632756935,0.252951096121416,-0.0505902192242833,353.405723963492,1161953.60272243,410641054.18211,2299589903.41982,1096266225.49981
2080,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1242858.68737812,0.0958695864456403,12964056,372.380869925234,0.0896085266131526,0.252951096121416,-0.0505902192242833,353.542040080788,1161689.9570904,410706237.371103,2299954929.27817,1096631251.35817
2081,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1242397.68175825,0.0958340261534084,12964056,372.519046031234,0.089588611700484,0.252951096121416,-0.0505902192242833,353.673225827293,1161431.77904733,410767323.874001,2300297013.6944,1096973335.7744
2082,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241973.14306103,0.0958012787865953,12964056,372.646382722349,0.0895704453845056,0.252951096121416,-0.0505902192242833,353.794120527289,1161196.26990967,410824413.072261,2300616713.20466,1097293035.28466
2083,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241597.99838741,0.0957723414946228,12964056,372.75897657785,0.0895549867087108,0.252951096121416,-0.0505902192242833,353.901018234957,1160995.86277098,410877618.001224,2300914660.80685,1097590982.88685
2084,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241280.29028797,0.0957478346505114,12964056,372.854384961376,0.0895428453004782,0.252951096121416,-0.0505902192242833,353.991599887445,1160838.46087474,410927063.975927,2301191558.26519,1097867880.34519
2085,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241023.29467998,0.0957280109465726,12964056,372.931597000639,0.0895342891533321,0.252951096121416,-0.0505902192242833,354.064905752715,1160727.53850399,410972886.524996,2301448164.53998,1098124486.61998
2086,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240826.34909464,0.0957128192823791,12964056,372.990789192775,0.0895293039152327,0.252951096121416,-0.0505902192242833,354.121103398874,1160662.9095981,411015230.221025,2301685289.23774,1098361611.31774
2087,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240687.7069787,0.0957021249351827,12964056,373.032469489878,0.0895277987179295,0.252951096121416,-0.0505902192242833,354.160675080609,1160643.39613597,411054248.703364,2301903792.73884,1098580114.81884
2088,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240605.28467251,0.0956957671790765,12964056,373.057252712069,0.0895296597621829,0.252951096121416,-0.0505902192242833,354.184204514156,1160667.52281789,411090103.274669,2302104578.33815,1098780900.41815
2089,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240576.63035435,0.0956935568894756,12964056,373.065869431867,0.0895347475228736,0.252951096121416,-0.0505902192242833,354.192385312211,1160733.48083239,411122960.287771,2302288577.61152,1098964899.69152
2090,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240597.92229011,0.0956951992717489,12964056,373.059466636581,0.0895428288973647,0.252951096121416,-0.0505902192242833,354.186306435742,1160838.24822385,411153011.507744,2302456864.44337,1099133186.52337
2091,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240616.96848534,0.0956966684257878,12964056,373.053739354418,0.0895501666653484,0.252951096121416,-0.0505902192242833,354.180868898039,1160933.37545891,411180391.65277,2302610193.25551,1099286515.33551
2092,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240633.88334168,0.0956979731761171,12964056,373.048653123507,0.0895568059921347,0.252951096121416,-0.0505902192242833,354.176039980665,1161019.44806317,411205270.455551,2302749514.55109,1099425836.63109
2093,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240648.78220544,0.0956991224201312,12964056,373.044173208533,0.089562791632387,0.252951096121416,-0.0505902192242833,354.171786705572,1161097.0462386,411227815.404886,2302875766.26736,1099552088.34736
2094,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240661.78469806,0.0957001253849919,12964056,373.040263598219,0.0895681678598941,0.252951096121416,-0.0505902192242833,354.168074883301,1161166.74395307,411248190.324369,2302989865.81647,1099666187.89647
2095,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240673.00341478,0.0957009907558852,12964056,373.036890402356,0.0895729773373441,0.252951096121416,-0.0505902192242833,354.164872338156,1161229.09428806,411266553.933883,2303092702.02974,1099769024.10974
2096,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240682.54235039,0.0957017265545895,12964056,373.034022323895,0.0895772610009343,0.252951096121416,-0.0505902192242833,354.162149356413,1161284.62794273,411283059.846759,2303185135.14185,1099861457.22185
2097,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240690.50185239,0.0957023405215458,12964056,373.031629168596,0.089581058492602,0.252951096121416,-0.0505902192242833,354.159877271365,1161333.85883737,411297856.916924,2303267998.73477,1099944320.81477
2098,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240696.97223222,0.0957028396230482,12964056,373.029683765019,0.0895844075322623,0.252951096121416,-0.0505902192242833,354.158030286182,1161377.27597507,411311088.478462,2303342095.47939,1100018417.55939
2099,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240702.05601749,0.0957032317677039,12964056,373.028155273303,0.0895873455076667,0.252951096121416,-0.0505902192242833,354.156579121197,1161415.36405274,411322892.271718,2303408196.72162,1100084518.80162
2100,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240705.86394885,0.0957035254976413,12964056,373.027010388242,0.0895899089485405,0.252951096121416,-0.0505902192242833,354.155492156122,1161448.59664378,411333399.358415,2303467036.40712,1100143358.48712
2025,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,94464.0666208879,0.0862205224677466,1095610,337.506653487118,0.0862205224677466,0,0,337.506653487118,94464.0666208879,31882251,135499566.75,0
2026,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,91916.5733998495,0.0838953399474717,1095610,346.860743614842,0.0820266976868188,0.223380491437081,-0.0446760982874162,331.364358941059,89869.2702526556,29779473.125772,215901180.161847,80401613.411847
2027,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,89537.2724766302,0.081723672179544,1095610,356.077978680013,0.0785242124856749,0.223380491437081,-0.0446760982874162,340.16980390652,86031.9124414303,29265458.7849042,212174576.190556,76675009.4405556
2028,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,87313.8086811736,0.0796942421857901,1095610,365.145576416419,0.0755590060148816,0.223380491437081,-0.0446760982874162,348.832296755223,82783.2025799645,28877454.6887219,209361546.493234,73861979.743234
2029,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,85235.6599367957,0.0777974461138504,1095610,374.048268337941,0.0730179400296055,0.223380491437081,-0.0446760982874162,357.337251137437,79999.1852758361,28586688.9597018,207253494.957838,71753928.2078381
2030,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,83293.6868088873,0.0760249420951682,1095610,382.769117582129,0.0708166627345173,0.223380491437081,-0.0446760982874162,365.668486863642,77587.4438585645,28371283.1953791,205691803.166498,70192236.4164983
2031,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,81479.8434255532,0.0743693863925605,1095610,391.290037629126,0.0688914885907005,0.223380491437081,-0.0446760982874162,373.80872544912,75478.2038148574,28214411.1672208,204554480.962351,69054914.2123506
2032,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,79786.9605466411,0.072824235400043,1095610,399.592248928477,0.0671937586058524,0.223380491437081,-0.0446760982874162,381.740026340459,73618.153866158,28102995.9960031,203746720.971023,68247154.2210225
2033,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,78208.563949561,0.0713835798774755,1095610,407.656775549054,0.0656859835481958,0.223380491437081,-0.0446760982874162,389.444261377093,71966.2204352388,28026831.5615027,203194528.820894,67694962.0708942
2034,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,76738.7267688935,0.070042010175969,1095610,415.464946349927,0.0643390005846314,0.223380491437081,-0.0446760982874162,396.903593571821,70490.4524305281,27977913.8821801,202839875.645806,67340308.8958059
2035,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,75371.9522186147,0.068794509194526,1095610,422.998875065969,0.063129901865587,0.223380491437081,-0.0446760982874162,404.100935748056,69165.7517829558,27949945.0172102,202637101.374774,67137534.6247739
2036,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,74103.0845774605,0.0676363711333964,1095610,430.241887794472,0.062040509484374,0.223380491437081,-0.0446760982874162,411.020358928002,67972.2025961751,27937959.1082068,202550203.534499,67050636.784499
2037,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,72927.2400811047,0.0665631384170505,1095610,437.178905502837,0.0610562387802703,0.223380491437081,-0.0446760982874162,417.647457751408,66893.825770052,27938036.2721278,202550762.972926,67051196.2229264
2038,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,71839.7538879935,0.0655705532881166,1095610,443.796773715402,0.0601652487433102,0.223380491437081,-0.0446760982874162,423.969665433255,65917.6481756581,27947083.2431808,202616353.513061,67116786.7630605
2039,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,70836.1415122872,0.0646545226059339,1095610,450.084523512192,0.0593578036986299,0.223380491437081,-0.0446760982874162,429.976503102117,65033.0033102559,27962663.3495722,202729309.284398,67229742.5343984
2040,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,69912.074567911,0.0638110957073329,1095610,456.033542089075,0.0586257939863398,0.223380491437081,-0.0446760982874162,435.659742740345,64231.0061493738,27982863.6149897,202875761.208675,67376194.4586752
2041,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,69063.3338918384,0.0630364216206847,1095610,461.637879369268,0.057962345742155,0.223380491437081,-0.0446760982874162,441.013700097373,63504.1256185625,28006189.4104906,203044873.226057,67545306.4760568
2042,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,68285.7364477258,0.0623266823483957,1095610,466.894737591452,0.0573614917834616,0.223380491437081,-0.0446760982874162,446.035702404939,62845.8240128784,28031481.2568014,203228239.11181,67728672.3618101
2043,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,67575.1073434092,0.061678067326338,1095610,471.804666738862,0.0568179411299947,0.223380491437081,-0.0446760982874162,450.726275075175,62250.3044814336,28057847.861212,203419396.993787,67919830.2437872
2044,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,66927.2793120745,0.0610867729502966,1095610,476.371538298107,0.0563269192326988,0.223380491437081,-0.0446760982874162,455.089116631773,61712.3359805372,28084612.4666659,203613440.383328,68113873.6333275
2045,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,66338.0899229122,0.06054900003004,1095610,480.602487003298,0.0558840424238553,0.223380491437081,-0.0446760982874162,459.131043056762,61227.1157200002,28111269.5038807,203806703.903135,68307137.1531354
2046,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,65803.3893514256,0.0600609608815414,1095610,484.507733024687,0.0554852295938929,0.223380491437081,-0.0446760982874162,462.861817923063,60790.1723953651,28137449.7067751,203996510.374119,68496943.6241191
2047,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,65319.0385262167,0.0596188776354877,1095610,488.100433186928,0.0551266264221548,0.223380491437081,-0.0446760982874162,466.294010259738,60397.2831743771,28162891.3801733,204180962.506256,68681395.7562564
2048,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64880.926905743,0.0592189984627221,1095610,491.396355146368,0.0548045639298991,0.223380491437081,-0.0446760982874162,469.44268328577,60044.4282872368,28187417.5315204,204358777.103523,68859210.3535231
2049,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64484.9787586394,0.0588576033065045,1095610,494.413607847061,0.0545155239954894,0.223380491437081,-0.0446760982874162,472.32513690825,59727.7532446981,28210919.2285242,204529164.406801,69029597.6568005
2050,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64127.1773466517,0.0585310259550859,1095610,497.172218069952,0.0542561216219869,0.223380491437081,-0.0446760982874162,474.960503189686,59443.5494102651,28233338.1392805,204691701.509784,69192134.7597836
2051,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,63803.6278503067,0.0582357114760788,1095610,499.693388513907,0.0540231302154268,0.223380491437081,-0.0446760982874162,477.369037575087,59188.2816953238,28254653.0686199,204846234.747494,69346667.997494
